Age_Ma,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Ag_Area,Cd_Area,Sn_Area,Te_Area,Ba_Area,T_Area
6.80704689,2148,41478,-4492,-1314,56472,12496,3174800,6876,470,8911,97243,52110,516,838,95,3507,1691,119467,1594,5870,-1439,-1554,458,238,1359183,2843,16854,3156,23970.0,160241
6.807785034,2598,42222,-4788,-1468,58128,11340,3301833,6868,104,9447,95669,51187,521,913,122,3494,1719,121092,2246,5992,-1153,-1430,439,182,1362319,2900,16784,3308,23156.0,158697
6.808523178,2478,41982,-4122,-1339,57773,11844,3257182,6706,259,9245,94905,49782,483,846,144,3597,1764,119918,2043,5505,-832,-1261,347,259,1358144,2691,17758,3478,24052.0,157915
6.809260368,2091,40214,-4194,-1132,54665,11685,3091431,6590,332,8669,89286,52657,456,772,82,3374,1775,114531,2046,5699,-1095,-1494,531,330,1355430,2882,16953,3576,22921.0,149866
6.809998512,2415,42186,-4419,-1551,55919,12209,3220104,7061,142,7857,94180,52042,519,716,103,3524,1687,119337,1725,5845,-1596,-1344,325,287,1361086,2635,16589,3656,23950.0,158051
6.810736656,2715,43560,-4455,-1229,55250,12863,3233817,6359,-379,8755,96886,50497,522,862,138,3967,1960,117545,1662,5838,-1836,-1937,425,416,1355471,2255,16303,3057,23126.0,162383
6.811474323,2685,42893,-4330,-1189,52966,11676,3174330,6651,109,8551,90959,50787,492,808,156,3625,1796,115736,2263,5509,-1376,-1000,388,336,1355396,1968,16107,3885,24837.0,154864
6.81221199,2579,43950,-4610,-1270,55780,14794,3271761,6691,207,9017,97673,52510,500,777,82,3547,1410,119194,1723,5781,-1097,-948,320,187,1359381,2821,17056,3388,24281.0,165687
6.812950134,2726,45141,-4158,-801,56299,14695,3239614,6864,588,8913,102160,51104,532,939,96,3630,2312,120134,1087,5408,-992,-1423,341,302,1361354,2646,16025,2884,24287.0,171586
6.813687801,2462,44641,-4288,-1566,55158,12684,3188953,7032,5,8829,101077,50320,503,839,169,3450,2021,116881,1764,5420,-1598,-1452,295,274,1359821,2650,16157,3032,22432.0,167896
6.814425468,2668,42826,-4125,-873,55210,12847,3066586,6518,165,8702,99971,49463,505,921,140,3396,2116,115996,2146,5613,-1076,-929,365,182,1355127,2581,16795,2586,22377.0,164830
6.815163612,2534,41810,-4249,-1484,57234,13074,3068578,7319,506,8186,99647,51613,520,923,197,3588,2013,117215,1754,5302,-619,-1220,250,275,1351212,2209,17232,4032,22520.0,164384
6.815901279,2624,42799,-4281,-1378,56191,12623,3183119,6963,580,9392,100463,49797,486,846,153,3784,2340,117816,1907,5998,-893,-1056,445,159,1351766,2478,17130,3750,23107.0,165472
6.816639423,2593,42610,-4309,-1142,55860,12677,3226796,6851,341,9168,96314,52445,583,920,54,3598,1984,117009,1526,5207,-1858,-1233,384,355,1346338,2756,15928,3743,22831.0,161045
6.817376614,2148,42479,-4434,-1183,56904,12210,3204564,6539,-179,8963,98113,51431,510,819,103,3633,2024,116811,1653,5140,-1459,-767,365,332,1324826,3613,15824,3510,22234.0,161489
6.818114758,2576,42244,-4579,-1021,55128,11122,3249842,6195,222,9942,94037,51043,521,826,76,3565,1583,113261,1711,5888,-1619,-927,405,334,1320183,3073,15619,3362,20872.0,156174
6.818852901,2289,40983,-4916,-1367,55917,10463,3238921,6171,13,9320,92698,50456,530,806,259,3953,1835,113280,1841,5359,-1279,-992,386,387,1305323,2275,16120,3801,21441.0,152604
6.819590092,2232,40501,-4403,-1216,57035,11284,3242955,6823,771,9926,93178,49316,565,1085,30,3452,2103,115717,1757,5706,-827,-939,328,223,1302941,3006,16427,3236,20907.0,154018
6.820328236,2310,40253,-4739,-888,55298,11262,3260894,6272,291,9629,91515,49769,548,1766,54,3714,1759,113190,1907,5274,451,57,357,189,1310730,2501,16154,3579,21369.0,151612
6.82106638,2581,41454,-4588,-1381,54275,10211,3225479,6244,24,9744,92202,49583,461,1139,108,3455,2020,113001,1713,5592,-847,-1281,410,363,1309375,2632,15697,2798,22735.0,152692
6.821804047,2576,41500,-4219,-1302,54332,10755,3220262,6497,392,9224,92991,51149,502,787,97,3516,1590,112777,2074,5929,-1526,-1366,490,198,1315594,2361,16729,3766,22287.0,154319
6.822541714,2088,40753,-4954,-1695,56582,10219,3184756,6934,676,9100,91371,49570,459,834,147,3699,1997,116476,1965,5021,-1203,-833,447,153,1330995,2823,17277,3756,22790.0,151365
6.823279858,2587,41081,-4674,-1232,56265,10819,3206053,6392,-15,9449,92527,50213,553,844,85,3639,1962,115994,1878,5113,-1446,-883,372,204,1344477,2675,17694,3588,22009.0,153406
6.824017525,2331,40723,-4490,-963,56396,11425,3209241,6386,547,9103,90775,49786,491,775,194,3689,1634,113265,1602,5565,-1174,-1435,323,321,1364134,2740,16093,3303,21525.0,151640
6.824755192,2409,41040,-5101,-1470,56637,10519,3253691,6470,363,8738,92035,48676,600,929,176,3714,2051,114046,1946,4948,-1789,-1225,436,326,1377260,2351,17266,3287,22299.0,152473
6.825493336,2421,40304,-4501,-792,57965,10495,3228751,6543,314,9146,93181,49996,645,795,106,3496,1841,113565,1602,5413,-1863,-1427,438,271,1391085,2973,16937,3809,23351.0,152944
6.826231003,2171,38279,-4265,-1163,53768,10996,3120824,6867,328,8939,86889,49467,533,854,149,3793,1972,112614,1723,4849,-1401,-1179,362,249,1371687,2056,16566,4354,22395.0,145202
6.826969147,2112,36894,-3990,-902,54590,9460,2992890,6282,930,7973,85287,47559,546,738,168,3637,1318,111849,1957,5315,-1587,-1292,329,219,1380799,2707,17101,3260,23203.0,140035
6.829920292,1301,24810,-1993,-149,40307,7164,2141757,5430,688,6253,69231,41334,405,684,90,3121,2211,94947,1374,5065,-1453,-1324,276,259,1324876,2028,16747,2357,19134.0,107936
6.830657959,2383,39892,-3395,-805,53766,12812,3036725,6786,568,8365,91254,48800,463,776,90,3624,1596,113239,2026,5587,-1370,-996,389,334,1351090,2688,16881,4104,22651.0,153127
6.831396103,2153,39848,-3694,-594,52292,12473,3048972,6669,811,8743,90322,46746,551,808,48,3553,1786,111569,1762,5496,-1743,-1293,450,258,1342188,2627,16424,3237,24086.0,151465
6.83213377,2068,39200,-3616,-307,52975,13096,3022147,7005,411,8932,91362,49858,504,845,91,3367,1763,107653,2281,5509,-1332,-1028,350,339,1341100,3086,16031,2599,24200.0,152731
6.832871437,2078,37680,-3194,-507,48477,12441,2883082,6908,-110,8334,86955,49423,434,708,135,3319,1746,104621,1491,5082,-898,-1200,321,197,1333481,3344,16626,3349,24967.0,146062
6.833609581,2304,39363,-3567,-717,51415,11872,2910116,6828,-108,8038,84359,50024,531,775,156,3345,1874,105916,1855,5218,-1260,-1411,375,325,1328741,2720,16434,4601,26224.0,144726
6.834347248,2339,40399,-3636,-861,51721,12603,2890462,6400,226,8120,90606,51263,455,732,118,3217,1720,104430,2142,5034,-1360,-1229,277,316,1324374,2730,16558,3807,25874.0,152347
6.835085392,2269,40627,-2867,-798,51732,13025,2907570,6945,-31,7566,91837,53033,441,695,36,3349,1820,105940,1776,5551,-2211,-1143,481,372,1328464,3046,15936,3695,24386.0,154703
6.835822582,2383,42091,-3269,-508,54668,12653,2907432,6945,-56,8069,95140,52534,494,760,152,3345,1970,108110,1762,5215,-1561,-1242,359,179,1317701,3317,16008,3192,24273.0,159212
6.836560726,2690,42534,-3418,-883,53948,13880,2989524,6894,154,8665,95987,52625,514,774,100,3775,1345,107883,1655,6071,-1376,-1173,435,271,1322468,2688,15996,3787,26734.0,161985
6.83729887,2374,41162,-3347,-633,54178,12658,2924470,7237,80,7941,94971,53374,491,846,92,3536,1713,105928,2077,5407,-1138,-1093,498,213,1324977,2342,16895,3437,26641.0,158402
6.83803606,2563,40653,-3109,-669,51181,12823,2803179,6881,417,7629,92042,49621,475,935,147,3451,1901,105760,1280,4913,-434,-520,333,168,1335762,2651,15698,3860,26188.0,154962
6.838774204,2325,39175,-3218,-863,49525,11420,2675139,6582,457,7665,88006,54621,487,761,85,3560,1628,101696,2049,4855,-1093,-1001,460,277,1323300,2882,15913,3635,26417.0,147508
6.839512348,2383,39443,-2989,-487,51962,12928,2737080,7651,321,7327,90179,50664,477,733,27,3638,2027,103188,1662,5103,-1753,-1221,483,313,1335886,2018,15824,3900,26293.0,152584
6.840250015,2465,42324,-3508,-630,51574,13959,2919198,7224,-172,8241,93118,49758,527,739,101,3361,1964,109828,2044,5508,-1000,-1040,311,175,1341344,2789,15880,3312,27078.0,159090
6.840987682,2343,38584,-2867,-697,48310,11840,2726454,6624,706,8081,82103,51108,614,834,89,3151,1523,101663,1793,4467,-1623,-774,446,205,1341381,2329,15790,2823,27031.0,141494
6.841725826,2433,42328,-2896,-477,51997,12879,2920217,7390,262,7669,92065,51727,560,728,86,3250,1890,108941,1866,5034,-1836,-1176,502,260,1353448,2521,16306,3005,26325.0,157095
6.842463493,2580,44369,-3700,-751,52660,14680,3046921,7348,300,8109,95972,53256,515,814,72,3521,1781,112714,2094,5263,-977,-643,316,156,1356373,2891,15353,3431,25656.0,164949
6.843282223,2534,43803,-3309,-523,50426,14614,2884183,7189,213,7652,96533,52620,553,841,122,3501,1789,109900,2030,5030,-1263,-657,419,302,1352663,2322,16521,3083,26534.0,164673
6.844147205,2643,43447,-3237,-766,50410,14119,2848669,7311,107,7414,96937,52288,397,780,70,3372,1962,108457,1517,5198,-1593,-2010,507,335,1353347,2950,16060,3872,25627.0,164457
6.845012188,2489,44966,-3473,-726,51908,14869,2914191,7509,336,7234,100292,52733,442,908,130,3417,1859,111971,2056,5163,-1137,-1123,475,358,1355443,2164,15602,3413,26108.0,170125
6.845877171,2622,44351,-3292,-390,50372,14296,2848712,7253,364,7096,97636,52341,465,925,120,3325,2226,109129,1549,5428,-883,-672,410,302,1367101,2370,16403,3478,26720.0,166158
6.846741676,2548,46522,-3337,-679,51256,16032,2855707,8385,516,7252,107642,52525,554,836,174,3409,2188,111651,1986,4895,-905,-798,378,214,1366439,2644,16662,3463,26492.0,181129
6.847606659,3058,50654,-3225,-728,50404,17744,2780023,8670,623,6307,120018,50521,518,974,81,3583,2561,113259,2971,5497,-649,-1267,434,301,1369660,2784,16279,3271,30014.0,200144
6.848471642,3125,49218,-2764,-186,50143,18255,2617487,8666,239,6435,119374,50508,512,1002,89,3345,2195,109254,1887,5970,-875,-1018,230,243,1366586,2128,15846,2249,28960.0,198638
6.849336624,3413,56385,-2767,-328,53627,21396,2731142,10167,31,6738,141343,50650,609,1233,219,3758,2138,114428,2302,6436,-248,-808,372,304,1379978,2640,16540,3960,31638.0,232704
6.85020113,3399,55736,-2910,-685,51718,21093,2674209,10168,596,7098,145783,51103,550,1232,224,3656,2526,112664,2263,5482,-430,-1000,487,250,1376679,2276,16452,3664,31913.0,236179
6.851066113,2982,45910,-2479,-421,45908,16511,2423270,7924,723,6058,109631,51518,527,931,67,3007,2022,99139,1578,5052,-1353,-985,510,262,1368486,2691,15745,2907,27998.0,182958
6.854525566,2345,42868,-3535,-855,50721,13762,2790184,6893,293,8141,96117,52076,440,967,102,3493,2121,105559,1566,5156,-713,-1188,574,311,1373945,2573,16346,3920,26029.0,161985
6.855390549,2453,43590,-3545,-995,52433,13829,2940856,7196,246,8155,98986,52210,507,770,134,3402,1947,109372,1725,5869,-1306,-1287,430,223,1380368,3214,15699,3590,26525.0,166054
6.856255054,2343,43442,-3566,-740,53449,13482,2988017,7422,-98,8108,99607,50448,503,863,73,3378,1869,111156,1910,4682,-1180,-808,524,221,1377592,2846,16598,3741,25061.0,166296
6.857120037,2614,43180,-4048,-452,54102,13916,3051618,6819,-55,8110,95322,53088,422,712,148,3430,2091,111178,1892,5521,-598,-903,399,315,1376831,2548,16213,3618,25815.0,161851
6.85798502,2676,41590,-3491,-133,55090,12574,3077351,6634,597,8245,90742,52628,497,824,201,3300,1583,111022,1550,5463,-862,-1149,420,152,1377529,2531,16818,3631,23221.0,154216
6.858849525,2516,42811,-3349,-441,55322,14144,3073548,6785,-119,7926,93238,54360,501,679,81,3499,2050,112189,1949,6169,-1495,-1433,411,230,1375067,3092,16648,3510,23154.0,159494
6.859714508,2326,42526,-3203,-251,54515,13649,3112854,6764,238,8015,91703,54522,552,790,87,3845,1707,112163,1537,5321,-1800,-1358,487,341,1373206,2855,15848,3466,22423.0,156968
6.860579491,2544,43092,-3475,-683,54712,13427,3156124,7183,155,8372,92059,51982,395,734,131,3656,1733,114523,1743,6211,-859,-997,227,221,1375915,3051,15394,4146,23867.0,158305
6.861444473,2632,40968,-3428,-934,53752,12254,3087112,6404,-136,8102,91133,51841,475,741,189,3490,1831,111111,1912,5278,-1248,-578,327,192,1372694,2572,16095,3616,24198.0,153391
6.862308979,2691,41225,-4037,-605,53119,12691,3069280,6330,178,7872,87311,53427,520,706,56,3556,1658,110630,1892,5169,-1886,-1476,411,203,1369313,2139,16044,3078,23844.0,150248
6.863173962,2719,41291,-4059,-1043,52286,12688,2998348,6421,445,7670,86516,54759,537,753,170,3539,1853,107518,1650,5393,-1009,-1101,541,238,1358779,3333,16282,3653,23369.0,149635
6.864038944,2457,42132,-3998,-792,52116,12890,3142422,6866,202,8185,88364,54527,789,938,115,3780,1991,110611,1676,4761,-1907,-1063,557,309,1360387,2042,16618,2934,22554.0,152709
6.86490345,2665,43011,-3750,-863,54182,13685,3156957,6386,460,8363,90211,53917,598,855,108,3139,1813,111494,1652,5438,-1456,-933,311,175,1359794,3261,15922,2727,24865.0,155958
6.865768433,2399,42931,-3405,-919,53557,13654,3161814,7084,167,7817,91630,51727,612,863,56,3068,2019,110576,1920,5516,-1672,-1560,422,319,1361212,2917,16955,3842,24644.0,157698
6.866633415,2618,44833,-3852,-453,56977,14463,3134333,7239,605,7243,94524,52295,767,911,121,3592,1879,116989,2034,6142,-2295,-2055,456,358,1372601,2336,17323,3570,26177.0,163677
6.867498398,2567,43725,-3570,-885,53505,13126,3086693,6732,-195,7891,93593,53320,525,749,52,3398,1738,112849,1554,4944,-1501,-1260,389,230,1368112,2558,16059,4110,24458.0,159743
6.868362904,2479,42892,-3909,-661,53947,13695,3119800,6647,235,8172,93872,53472,427,730,94,3228,1832,111323,1988,5870,-948,-792,343,231,1366325,2170,16948,3340,24861.0,159585
6.869227886,2492,44370,-4166,-364,55432,14156,3156561,6811,750,8216,97499,52962,573,803,211,3481,1802,114197,1933,4796,-1004,-1036,372,197,1362073,2456,16453,3467,25496.0,165328
6.870092869,2659,45029,-3879,-731,54094,13929,3130808,6937,809,8336,98049,53648,553,816,226,3588,1853,112665,2354,5458,-1284,-808,353,324,1352681,2631,15951,3366,25488.0,166603
6.870957851,2366,43318,-3771,-981,53358,12827,3021066,6794,244,6982,92062,52819,479,699,171,3352,1681,109624,1573,5576,-1670,-1963,406,338,1335148,2302,16435,3747,25242.0,157367
6.871822357,2757,42680,-3467,-695,52563,12455,2953443,7271,203,7987,92362,51043,596,771,76,3289,1282,105587,2153,5183,-1889,-1322,416,388,1325362,2756,16359,3567,25942.0,157525
6.87268734,2419,44429,-3831,-742,52934,13576,2956576,7494,307,7586,97841,53278,482,828,165,3534,1878,110019,1770,6037,-995,-1574,347,320,1321489,2171,15608,3209,25536.0,165759
6.873552322,2760,43715,-3397,-806,52766,13515,2958271,6907,235,7288,99864,52710,508,835,154,3592,1563,111681,1847,5193,-1221,-993,315,353,1313226,2503,16570,3460,25291.0,166761
6.874416828,2728,43189,-3308,-639,51468,13202,2931814,6458,286,7694,95031,53838,474,753,133,3283,1982,107415,1858,5421,-1211,-818,455,233,1310267,2858,16272,3608,25298.0,160608
6.875281811,2620,43445,-4106,-1223,53931,12922,2996731,6846,319,7856,97842,52963,482,831,69,3436,1938,110610,1802,5451,-1142,-1096,387,207,1315135,2914,15604,3646,24689.0,163675
6.876146793,2421,40652,-3784,-757,51595,12073,2889424,6974,648,7699,88173,52835,805,1059,107,3556,1845,106279,2039,5058,-978,-280,269,262,1306724,2326,15784,3393,23642.0,150293
6.877011776,2178,40568,-3633,-1190,49101,12826,2882040,6029,1105,7534,89389,53382,577,800,88,3290,1939,104416,1719,5040,-1714,-1470,405,333,1309209,2301,15229,3915,21741.0,150990
6.877876282,2283,42662,-4352,-831,53203,13765,3056588,6574,501,7746,95326,52535,535,914,103,3373,1878,110727,1828,5462,-746,-294,257,201,1315434,2465,15916,3273,23525.0,160610
6.878741264,2594,43134,-3527,-1023,52799,13512,3055548,6045,127,7322,94198,53300,512,897,39,3442,1658,110435,1247,4962,-1422,-1256,314,389,1318779,2292,16550,3484,22812.0,159483
6.879606247,2489,42518,-3949,-1212,53083,14037,3098580,5975,94,7638,93903,53962,437,741,111,3013,1798,111145,1768,5774,-1231,-823,277,288,1320176,2568,15902,3240,21572.0,158922
6.880470753,2331,41062,-3869,-940,52536,12342,2980010,6547,246,7496,89811,53556,472,658,76,3313,1732,107550,1760,4882,-2132,-1617,296,318,1318707,2427,16500,3202,21581.0,152093
6.881335735,2540,41389,-3848,-624,53340,13067,2988938,6087,727,7301,89620,51536,486,800,173,3405,1504,108952,1548,5505,-710,-656,438,198,1315657,2372,15573,3395,21711.0,152703
6.882200718,2183,41552,-4154,-755,51725,12421,3018096,6224,338,7174,92324,54695,679,679,98,3366,2123,112041,1086,5298,-2133,-1170,427,297,1316333,2381,16468,3411,21690.0,154704
6.883065701,2339,42321,-3885,-927,53816,12666,3033553,6928,244,7661,95740,53382,563,859,137,3326,1967,115768,1986,5744,-1295,-986,260,217,1329266,2485,16468,4004,22874.0,159994
6.883930206,2214,41039,-3732,-1251,50421,13104,2909725,6441,485,7190,92234,53564,405,768,114,3273,1759,109006,1031,5336,-923,-1062,312,275,1331493,2908,16607,3649,21676.0,155032
6.884795189,2500,42779,-3545,-929,52228,13138,2929618,6589,-66,6915,95552,51032,527,798,143,3432,1541,114609,1793,5076,-1033,-806,301,280,1341502,2629,15731,3794,23874.0,160558
6.885660172,2488,41668,-3588,-1269,49243,12918,2982382,6343,340,7227,95442,50851,482,728,86,3412,1580,113839,2205,5506,-1376,-1872,520,330,1347740,2110,17295,3015,21749.0,158859
6.886524677,2578,42013,-3742,-884,51604,13262,2979027,7028,336,7389,95183,53196,486,774,136,3613,2009,112338,1841,5778,-1247,-1531,396,298,1339359,2297,15478,3264,21423.0,160064
6.88738966,2397,43538,-3858,-1074,52250,14394,3062503,6851,843,7553,99948,52736,407,725,88,3274,1782,114821,1440,5486,-1285,-1242,441,284,1345238,2535,16566,3440,20803.0,167128
6.888254642,2610,42914,-3814,-1269,52517,13483,3035109,6850,109,7396,98228,53485,523,831,74,3397,1881,113604,1947,5975,-1468,-1224,333,293,1349479,1911,17082,3580,21043.0,164085
6.889119625,2311,42520,-3647,-885,51930,13073,3016294,6547,1086,7633,95574,53125,501,937,32,3429,1820,112167,1629,5422,-1272,-706,415,279,1346661,3051,16534,3429,21210.0,160025
6.889984131,2524,43209,-4062,-1385,51003,13559,3040257,6705,-65,7394,98462,52573,428,977,103,3524,2160,113941,2140,5909,-668,-1397,323,330,1347685,2706,17240,4114,20892.0,164459
6.890849113,2373,42458,-3571,-1172,48701,12404,2941840,6444,396,7422,95324,51953,463,732,58,3015,1841,109653,1660,5474,-2034,-888,520,246,1348397,2404,16202,3556,21611.0,159003
6.891714096,2429,42539,-4100,-1167,49943,12644,2952937,6619,671,7255,92826,53581,478,804,89,3374,1651,108661,2093,5780,-1304,-1662,442,254,1352269,2510,15492,2850,20341.0,157057
6.892579079,2581,43975,-3871,-815,51697,13771,3099667,6081,8,7873,96038,52688,447,879,156,3190,2110,114431,2113,5503,-980,-590,369,257,1358853,2403,17310,3626,21617.0,162446
6.893443584,2533,44373,-3536,-622,53431,12857,3089333,7039,-84,7522,97060,53958,563,759,146,3178,2144,114312,1427,4874,-1790,-1563,287,374,1356539,3095,17268,3452,21153.0,163862
6.894308567,2733,43622,-3914,-1064,53538,13611,3142740,6667,311,7714,93582,55421,613,846,107,3486,1752,114746,2225,5341,-1575,-1270,319,232,1351776,2576,15552,3067,22183.0,160215
6.89517355,2622,46328,-4069,-894,53562,14490,3196725,6896,418,7769,98972,54895,785,1081,140,3390,1967,116932,1750,5193,-1943,-1518,529,418,1357785,2171,16354,3013,21931.0,169308
6.896038055,2839,45991,-3917,-968,53872,13486,3168671,6831,336,7845,99107,53613,571,892,135,3557,1687,115740,1796,5433,-1062,-1277,348,322,1359497,2099,16192,3688,22305.0,168254
6.896903038,2705,45724,-4271,-1185,53485,13660,3146549,6824,102,7179,100250,55204,801,896,134,3606,1819,114372,1947,5577,-1738,-1188,461,359,1358397,2701,16876,3930,22050.0,169163
6.897768021,2352,42544,-3962,-963,53007,13335,3062113,6791,179,7813,93886,54385,593,766,39,3770,2328,112517,1459,5639,-2205,-1539,392,421,1356653,3311,16058,3722,21899.0,158908
6.898633003,2447,43684,-4354,-799,53544,13669,3115339,6659,941,8571,92043,54076,539,733,46,3419,1877,114819,1833,5869,-1835,-1351,440,219,1359663,2597,16193,3506,22743.0,158502
6.899497509,2521,44011,-3773,-1198,52453,13209,3073632,7371,68,7654,94418,54941,599,782,104,3675,2126,115018,1533,5153,-2229,-1605,389,373,1360437,2513,16557,4324,23311.0,161530
6.900362492,2646,44797,-3926,-701,54036,13491,3042579,7129,161,8104,93302,50947,525,835,132,3420,2085,113676,2421,6070,-1215,-1229,638,141,1355024,2473,16283,3162,25884.0,161365
6.901227474,2675,44084,-3803,-1011,50769,12668,2915404,7290,386,7561,96124,52316,528,859,150,3563,1705,108651,1661,4987,-1016,-1289,323,309,1345472,3006,16869,3072,25485.0,162841
6.90209198,2649,44280,-3671,-1179,50575,12226,2953329,6632,165,7269,96263,51918,551,749,86,3201,1840,110782,1581,5088,-2274,-1470,598,406,1354925,2482,16230,3445,28425.0,162050
6.902956963,2650,43703,-3357,-1112,50562,12206,2900944,6749,295,7086,93185,50183,499,773,91,3539,1649,109883,1313,5374,-1061,-1075,210,336,1350153,2939,16055,3187,23941.0,158493
6.903821945,2539,43950,-3554,-988,50831,12487,2911948,6859,385,8055,95320,51357,469,814,116,3368,2083,110497,2080,5116,-1219,-1323,517,247,1344346,2152,16176,3095,25493.0,161155
6.904686928,2574,45356,-3641,-1019,50629,13465,2880120,7404,476,7380,95715,52541,552,823,88,3502,2379,110582,1171,5037,-1840,-1516,475,326,1337676,2186,15817,3670,27337.0,164514
6.905551434,2830,41523,-4046,-1158,53679,10931,2988743,6176,516,7753,84630,51744,457,841,76,2998,1597,112436,2236,5329,-854,-937,374,229,1334249,2676,17392,3136,25513.0,146090
6.906416416,2575,39807,-3802,-990,52063,10682,2923452,5830,746,7635,79965,53143,402,771,140,3307,2077,107850,1780,5440,-766,-1178,310,254,1323870,2174,16801,2951,22038.0,138859
6.907281399,2356,40731,-3887,-1198,52452,11018,3017095,6097,628,8060,81198,52443,544,667,100,3361,2088,110304,1461,5293,-1939,-1615,497,349,1320143,2337,16103,3763,23174.0,141400
6.908145905,2600,40476,-4290,-1082,55065,11155,3128254,6167,655,8242,82021,52338,569,824,172,3384,1461,114203,1797,5529,-1231,-871,394,263,1320967,2715,16489,3820,23031.0,142419
6.909010887,2177,39797,-4482,-1455,55034,10474,3120960,5610,317,7879,78411,53668,439,634,38,3160,1602,114677,1326,5439,-1868,-1133,267,220,1317871,2510,16766,3110,22150.0,136469
6.90987587,2266,40860,-3835,-1123,53964,10659,3148926,5783,126,7641,80958,54833,486,716,132,3337,2046,115906,1521,5676,-1357,-945,391,375,1316406,2260,15780,3197,21976.0,140526
6.910740852,2419,41234,-3885,-1459,53585,10899,3171986,6000,221,8320,81751,53909,534,1137,136,3652,1675,116263,1965,5137,-334,-357,328,290,1313371,2475,15976,3396,20604.0,142303
6.911605358,1927,37716,-4252,-1203,49175,10076,2990125,5610,205,7317,73817,50426,436,963,119,3102,1645,111000,1298,4923,-414,-371,334,264,1303025,2387,15383,3330,19349.0,129146
6.912470341,2493,40245,-4436,-1294,53951,10203,3251799,5613,14,7813,80268,51482,553,730,151,3328,1894,116616,1189,5219,-2024,-1325,336,321,1305234,2298,16490,3023,19468.0,138822
6.913335323,2498,40415,-4667,-1314,53792,10229,3234705,5739,61,8055,80816,51002,450,691,121,3113,1401,116157,1664,5378,-1009,-1086,403,144,1311887,2359,17013,3333,19250.0,139697
6.914200306,2196,41166,-4892,-1570,53248,11266,3277376,6123,399,8404,82428,50032,445,634,88,3193,1955,116821,1599,6118,-1454,-908,364,161,1304883,2390,16123,3378,19306.0,143179
6.915064812,2198,40858,-4275,-945,52538,10921,3189656,5431,272,7147,78533,51053,415,759,124,3088,1437,113578,1662,5236,-986,-1217,474,292,1308785,2425,15489,3172,19011.0,137941
6.915929794,2506,41245,-4270,-1204,51046,11988,3137552,6145,576,7935,83752,52433,401,780,150,3175,1776,113797,1251,4803,-847,-973,421,290,1311587,2331,15619,3305,18853.0,145636
6.916794777,2210,41464,-4562,-1456,52848,12091,3062014,6585,811,8105,85784,54314,452,613,44,3060,1839,110148,1742,5418,-2516,-1771,303,312,1310480,2577,15326,3064,17274.0,148134
